Measuring station manager,Measuring station,Processor,Processing date,Subject,Phase,repetition no.,Neck girth,Back neck point to waist,Upper arm girth R,Upper arm girth L,Back neck point to wrist R,Back neck point to wrist L,Across back shoulder width,Bust girth,Waist girth,Hip girth,Thigh girth R,Thigh girth L,Total crotch length,Inside leg height,Gendre
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_12,2,1,386.8,502.29999999999995,317.7,317.7,841.5,841.5,435.3,1000.1,837.2,1006.4,608.3,608.3,842.9000000000001,857.5,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_12,2,2,387.0,498.9,311.6,311.6,839.4,839.4,435.7,981.5,844.5999999999999,1001.9,613.5,613.5,850.1999999999999,856.9,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_13,2,1,337.0,453.6,312.2,312.2,779.5,779.5,408.6,1060.8,899.3000000000001,1123.0,650.0,650.0,803.3,737.9000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_13,2,2,336.8,450.5,308.7,308.7,781.3,781.3,406.70000000000005,1060.2,901.5999999999999,1116.8000000000002,645.1999999999999,645.1999999999999,804.0999999999999,740.6999999999999,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_14,2,1,396.70000000000005,479.90000000000003,338.9,338.9,804.5,804.5,449.4,1083.1999999999998,1084.2,1103.9,644.0,644.0,863.9,727.3000000000001,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_14,2,2,398.7,489.3,364.0,364.0,807.2,807.2,465.3,1148.5,1138.7,1169.4,691.4,691.4,897.2,716.8000000000001,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_15,2,1,386.8,437.59999999999997,301.0,301.0,760.6,760.6,413.0,938.1,842.8,962.3000000000001,592.4,592.4,774.5,710.6,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_15,2,2,387.2,435.7,304.7,304.7,757.2,757.2,411.3,953.3,843.3,964.4,601.4,601.4,782.3000000000001,711.7,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_16,2,1,341.59999999999997,439.5,319.5,319.5,764.4,764.4,412.5,1094.4,943.7,1136.7,658.8,658.8,800.4000000000001,704.5999999999999,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_16,2,2,339.5,442.9,322.59999999999997,322.59999999999997,759.9,759.9,412.0,1083.1999999999998,929.0999999999999,1143.4,667.4,667.4,800.5,698.6,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_17,2,1,331.3,427.8,270.7,270.7,723.3,723.3,381.1,830.4000000000001,649.3000000000001,979.0999999999999,592.2,592.2,694.7,696.1,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_17,2,2,331.1,426.1,269.5,269.5,722.5,722.5,380.90000000000003,834.3000000000001,651.5,976.9,594.3,594.3,693.9,698.1,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_18,2,1,335.79999999999995,438.5,282.4,282.4,770.4000000000001,770.4000000000001,397.40000000000003,974.9,794.9,1026.2,603.4000000000001,603.4000000000001,749.2,756.7,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_18,2,2,336.3,440.79999999999995,278.4,278.4,769.5999999999999,769.5999999999999,399.3,976.9,798.6,1027.7,602.1,602.1,752.4,750.3,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_19,2,1,385.90000000000003,451.2,294.1,294.1,764.0,764.0,416.70000000000005,980.5,872.6,937.6999999999999,560.4,560.4,749.4,726.1,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_19,2,2,384.7,448.9,294.0,294.0,771.7,771.7,423.5,968.6,867.3000000000001,954.5999999999999,569.3,569.3,751.3,725.8,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_20,2,1,389.7,450.6,299.7,299.7,725.1999999999999,725.1999999999999,407.0,973.6,925.5,965.0,568.5,568.5,779.4,658.1999999999999,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_20,2,2,389.5,446.70000000000005,301.90000000000003,301.90000000000003,726.5,726.5,408.5,971.7,907.9000000000001,962.0999999999999,575.3,575.3,777.0,661.4,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_21,2,1,330.79999999999995,434.4,303.09999999999997,303.09999999999997,734.7,734.7,391.70000000000005,927.3000000000001,760.1,1073.0,649.0,649.0,749.0,688.4000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_21,2,2,332.59999999999997,436.0,305.59999999999997,305.59999999999997,735.1,735.1,393.7,929.2,761.4,1074.7,646.0,646.0,746.1,690.5,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_22,2,1,383.0,460.09999999999997,302.2,302.2,798.4000000000001,798.4000000000001,428.5,946.8000000000001,833.3,979.4,588.0,588.0,773.1999999999999,758.7,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_22,2,2,384.3,461.4,302.9,302.9,794.3000000000001,794.3000000000001,429.09999999999997,937.2,822.6,989.0,594.0999999999999,594.0999999999999,773.7,751.4,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_23,2,1,382.1,458.8,305.5,305.5,800.1999999999999,800.1999999999999,421.2,967.9000000000001,791.4,958.5,591.1,591.1,787.5,793.5,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_23,2,2,383.7,458.5,300.4,300.4,790.1999999999999,790.1999999999999,414.6,964.8000000000001,816.8000000000001,946.4,584.3,584.3,803.8,786.7,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_24,2,1,340.5,469.6,380.7,380.7,800.6,800.6,438.5,1240.0,1093.9,1324.8,773.3,773.3,906.5999999999999,728.1,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_24,2,2,341.0,470.6,379.3,379.3,795.9000000000001,795.9000000000001,439.20000000000005,1245.0,1095.9,1321.3999999999999,771.7,771.7,902.2,726.3,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_25,2,1,331.8,427.40000000000003,265.0,265.0,751.1,751.1,378.7,865.6999999999999,699.4,961.2,557.6,557.6,694.0999999999999,732.0,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_25,2,2,330.0,422.8,262.8,262.8,747.3000000000001,747.3000000000001,375.6,849.0999999999999,679.4,952.3000000000001,561.5,561.5,690.8,736.0,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_26,2,1,331.4,443.29999999999995,278.09999999999997,278.09999999999997,759.0999999999999,759.0999999999999,388.0,899.0,709.5,1029.8999999999999,625.9000000000001,625.9000000000001,751.3,763.0,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_26,2,2,332.70000000000005,443.6,282.8,282.8,765.6999999999999,765.6999999999999,391.2,912.0,725.4000000000001,1036.4,618.6,618.6,749.2,764.8000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_27,2,1,379.4,466.3,280.59999999999997,280.59999999999997,801.7,801.7,422.5,901.1,743.9,917.6999999999999,549.4,549.4,737.6,788.7,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_27,2,2,378.40000000000003,463.0,280.0,280.0,807.4,807.4,423.9,890.1,730.1,919.0,547.5,547.5,728.5,790.8,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_28,2,1,380.4,481.5,294.7,294.7,875.6,875.6,430.90000000000003,908.6,790.6,990.0,591.5,591.5,805.1,885.1,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_28,2,2,380.79999999999995,478.5,299.20000000000005,299.20000000000005,873.5,873.5,430.09999999999997,927.6,774.9,975.3,594.8,594.8,807.4,892.5,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_29,2,1,378.7,506.0,265.9,265.9,817.9000000000001,817.9000000000001,416.4,885.1999999999999,752.6,902.4,507.8,507.8,747.6999999999999,838.1,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_29,2,2,377.9,498.9,270.4,270.4,817.0999999999999,817.0999999999999,416.9,880.3,737.6,905.1999999999999,517.3,517.3,747.2,840.0,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_30,2,1,339.6,432.1,310.0,310.0,761.7,761.7,406.5,1016.3,847.6,1083.1999999999998,633.0,633.0,759.2,720.6,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_30,2,2,337.70000000000005,432.1,309.9,309.9,761.5999999999999,761.5999999999999,404.20000000000005,1012.0999999999999,847.0,1080.5,631.3000000000001,631.3000000000001,757.6,721.0,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_31,2,1,326.2,420.4,270.59999999999997,270.59999999999997,760.8,760.8,376.70000000000005,834.7,667.5,969.5999999999999,574.2,574.2,694.8000000000001,745.8,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_31,2,2,329.09999999999997,418.2,272.0,272.0,766.4,766.4,381.59999999999997,852.2,683.7,965.6,564.8,564.8,689.4,751.8000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_32,2,1,389.5,485.5,333.2,333.2,799.2,799.2,449.90000000000003,1051.3,911.5999999999999,1041.8000000000002,624.4,624.4,802.6999999999999,750.3,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_32,2,2,389.79999999999995,481.8,333.7,333.7,798.7,798.7,444.4,1040.9,908.1999999999999,1039.3000000000002,627.7,627.7,813.1,753.0,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_33,2,1,395.7,490.0,349.0,349.0,819.8000000000001,819.8000000000001,463.1,1098.9,1008.8,1098.8,674.2,674.2,868.0,773.1,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_33,2,2,395.6,491.3,349.20000000000005,349.20000000000005,821.5,821.5,461.3,1100.8,992.0,1094.8,670.5,670.5,858.4000000000001,775.6,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_34,2,1,398.0,454.20000000000005,359.7,359.7,780.8,780.8,455.09999999999997,1142.9,1081.8000000000002,1105.6,669.9,669.9,851.3,686.5999999999999,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_34,2,2,399.20000000000005,449.0,360.6,360.6,785.1,785.1,456.2,1149.3000000000002,1087.7,1101.0,678.9,678.9,861.5,690.4000000000001,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_35,2,1,337.59999999999997,419.7,302.8,302.8,749.5,749.5,391.4,1008.4000000000001,875.8,1038.5,586.9,586.9,727.2,690.5,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_35,2,2,337.5,419.0,304.9,304.9,747.0,747.0,390.5,1002.4,867.5,1046.5,597.4,597.4,734.5999999999999,688.5,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_36,2,1,330.09999999999997,426.2,261.6,261.6,729.0999999999999,729.0999999999999,375.4,819.9,649.5,953.0,568.6999999999999,568.6999999999999,683.6,704.5999999999999,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_36,2,2,330.09999999999997,424.4,263.09999999999997,263.09999999999997,732.8,732.8,377.29999999999995,825.1999999999999,653.7,951.5999999999999,565.5,565.5,680.1999999999999,704.0999999999999,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_37,2,1,398.2,477.2,374.09999999999997,374.09999999999997,847.5,847.5,484.09999999999997,1212.2,1104.8999999999999,1146.9,703.0,703.0,877.0,771.8000000000001,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_37,2,2,397.9,468.8,373.2,373.2,850.1,850.1,483.9,1210.0,1092.3999999999999,1136.4,708.0,708.0,878.3,779.2,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_38,2,1,341.9,482.70000000000005,364.0,364.0,817.6999999999999,817.6999999999999,443.5,1230.3,1062.0,1317.4,773.0,773.0,926.3,769.9,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_38,2,2,334.5,476.5,333.8,333.8,797.9000000000001,797.9000000000001,420.3,1093.4,912.6,1217.8,731.7,731.7,872.9000000000001,777.8,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_39,2,1,329.3,438.40000000000003,262.1,262.1,774.3000000000001,774.3000000000001,383.2,851.9,667.4,969.0999999999999,567.7,567.7,711.1,777.6,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_39,2,2,326.59999999999997,439.6,263.0,263.0,773.0,773.0,380.6,836.5,653.9,976.9,578.1,578.1,716.3,776.8000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_40,2,1,387.9,469.3,301.6,301.6,792.6,792.6,428.40000000000003,984.9,908.1,981.2,581.3000000000001,581.3000000000001,788.6,757.6,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_40,2,2,389.4,470.0,307.4,307.4,785.9000000000001,785.9000000000001,426.9,986.4,906.5,990.9000000000001,594.3,594.3,801.3,749.5,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_41,2,1,386.9,461.59999999999997,308.6,308.6,767.6,767.6,427.2,1012.3000000000001,844.4,957.0999999999999,586.9,586.9,773.7,743.5,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_41,2,2,388.0,452.5,310.2,310.2,767.9000000000001,767.9000000000001,430.09999999999997,1014.3000000000001,855.1999999999999,951.5999999999999,596.5999999999999,596.5999999999999,788.6,743.0,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_42,2,1,391.2,469.0,320.20000000000005,320.20000000000005,808.6,808.6,430.6,1070.3,978.1,998.1,605.9000000000001,605.9000000000001,839.0999999999999,784.9,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_42,2,2,391.2,469.3,319.20000000000005,319.20000000000005,812.9000000000001,812.9000000000001,439.90000000000003,1078.4,988.1,1004.7,605.3,605.3,831.3,785.0,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_43,2,1,334.6,437.70000000000005,273.6,273.6,753.1,753.1,390.79999999999995,907.9000000000001,735.6,1012.2,598.0,598.0,733.8,731.9,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_43,2,2,335.20000000000005,433.9,276.6,276.6,757.8,757.8,392.0,906.2,728.9,1007.0999999999999,591.9,591.9,723.9,740.1999999999999,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_44,2,1,330.3,435.3,270.1,270.1,748.7,748.7,385.0,861.3,680.4000000000001,990.4000000000001,594.7,594.7,714.0,734.0999999999999,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_44,2,2,333.7,438.7,266.4,266.4,745.1999999999999,745.1999999999999,389.0,872.0,683.7,986.0,590.6,590.6,710.8,732.0,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_45,2,1,334.6,424.09999999999997,267.5,267.5,760.4000000000001,760.4000000000001,387.59999999999997,911.0,735.5,959.5999999999999,554.2,554.2,692.4,744.0999999999999,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_45,2,2,335.0,424.4,270.9,270.9,761.2,761.2,388.9,910.8,735.0,967.6999999999999,557.7,557.7,695.8,742.8,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_46,2,1,391.59999999999997,479.5,310.4,310.4,781.5999999999999,781.5999999999999,440.20000000000005,1043.0,949.2,970.6999999999999,570.5,570.5,787.0999999999999,745.0,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_46,2,2,391.1,483.6,313.29999999999995,313.29999999999995,773.6,773.6,437.70000000000005,1047.2,943.1,973.6,574.4,574.4,790.1,740.8,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_47,2,1,378.6,504.0,283.4,283.4,866.2,866.2,438.8,901.0,768.8,969.8000000000001,562.8,562.8,766.7,880.8,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_47,2,2,379.3,505.09999999999997,286.90000000000003,286.90000000000003,856.1,856.1,433.8,896.2,759.9,962.0,559.7,559.7,768.6,874.4,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_48,2,1,343.1,435.6,307.0,307.0,782.3000000000001,782.3000000000001,411.0,1115.5,956.5,1081.2,610.8,610.8,778.1,741.8000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_48,2,2,343.29999999999995,436.8,311.70000000000005,311.70000000000005,786.5999999999999,786.5999999999999,412.70000000000005,1124.1,972.0,1085.3,606.0,606.0,775.8,744.4,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_49,2,1,386.70000000000005,474.6,293.2,293.2,810.5,810.5,435.5,968.1999999999999,841.8000000000001,936.7,561.1999999999999,561.1999999999999,778.7,808.6,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_49,2,2,384.09999999999997,473.29999999999995,295.0,295.0,811.0,811.0,428.6,952.5,823.6,943.6,560.2,560.2,772.2,806.2,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_50,2,1,343.0,413.8,355.5,355.5,737.5,737.5,403.6,1159.4,1058.7,1132.7,650.4000000000001,650.4000000000001,779.9,648.4000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_50,2,2,343.8,417.0,352.59999999999997,352.59999999999997,737.8,737.8,408.9,1165.3,1061.0,1135.6999999999998,650.5,650.5,776.5,641.9,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_51,2,1,342.2,438.0,300.5,300.5,772.5,772.5,405.20000000000005,1073.7,932.6999999999999,1053.9,577.3,577.3,750.4000000000001,714.3000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_51,2,2,344.09999999999997,438.7,303.5,303.5,771.0,771.0,405.5,1095.5,952.0999999999999,1052.1,573.4000000000001,573.4000000000001,749.3000000000001,718.8,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_52,2,1,380.4,484.79999999999995,295.7,295.7,836.4,836.4,431.9,897.3000000000001,764.0999999999999,985.1999999999999,593.6,593.6,791.5,839.5999999999999,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_52,2,2,382.1,481.59999999999997,298.29999999999995,298.29999999999995,838.4000000000001,838.4000000000001,433.5,909.5999999999999,767.0,991.2,598.6999999999999,598.6999999999999,791.0,834.0999999999999,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_53,2,1,389.0,488.2,331.5,331.5,831.2,831.2,455.4,980.6,836.9,1070.3,648.9,648.9,812.0,781.8000000000001,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_53,2,2,389.4,483.7,337.59999999999997,337.59999999999997,813.5,813.5,444.7,1027.5,840.3,1041.8000000000002,649.5999999999999,649.5999999999999,826.3,788.4000000000001,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_54,2,1,335.09999999999997,442.0,316.3,316.3,772.9000000000001,772.9000000000001,411.0,1031.5,842.8,1134.0,688.8,688.8,803.5,748.4000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_54,2,2,334.6,445.4,317.8,317.8,770.6999999999999,770.6999999999999,410.90000000000003,1029.3000000000002,843.1,1140.4,693.1999999999999,693.1999999999999,806.9,744.8000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_55,2,1,339.3,423.8,347.70000000000005,347.70000000000005,738.1,738.1,410.79999999999995,1092.1,943.5,1170.6,707.4,707.4,798.6,672.3000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_55,2,2,336.8,425.79999999999995,351.59999999999997,351.59999999999997,736.3,736.3,408.5,1091.3,941.4,1167.8,713.4000000000001,713.4000000000001,794.2,674.4,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_56,2,1,383.1,463.8,304.7,304.7,810.1999999999999,810.1999999999999,438.7,1000.3,856.5999999999999,967.6999999999999,582.8,582.8,767.8,786.8000000000001,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_56,2,2,384.09999999999997,465.0,305.5,305.5,811.5,811.5,440.6,1007.8,862.8,968.0,579.6,579.6,761.5,782.4,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_57,2,1,330.5,423.29999999999995,265.2,265.2,744.5,744.5,375.6,818.4000000000001,648.1999999999999,952.0,559.8,559.8,684.0,731.8000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_57,2,2,327.5,423.0,262.3,262.3,746.2,746.2,371.9,795.6999999999999,629.0,956.8000000000001,567.6,567.6,687.9000000000001,732.6999999999999,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_58,2,1,387.5,469.09999999999997,321.4,321.4,788.6,788.6,435.20000000000005,1034.0,851.5999999999999,973.1,588.6999999999999,588.6999999999999,778.5,759.3000000000001,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_58,2,2,386.9,467.2,320.7,320.7,789.5,789.5,435.7,1024.2,826.2,975.9000000000001,594.6,594.6,778.8,760.1999999999999,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_59,2,1,385.90000000000003,475.7,320.3,320.3,830.8,830.8,448.40000000000003,1032.9,859.0999999999999,997.4,616.1,616.1,804.9,821.8000000000001,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_59,2,2,386.2,477.2,318.0,318.0,822.2,822.2,449.79999999999995,1033.4,855.1999999999999,990.9000000000001,609.4,609.4,800.9000000000001,813.1,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_60,2,1,330.3,436.2,284.7,284.7,760.4000000000001,760.4000000000001,386.59999999999997,886.9,710.4000000000001,1022.2,606.3000000000001,606.3000000000001,732.0,742.9000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_60,2,2,329.0,437.29999999999995,285.7,285.7,754.5,754.5,385.09999999999997,881.4,704.8000000000001,1029.4,619.2,619.2,739.5,738.6,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_61,2,1,387.70000000000005,468.1,318.2,318.2,779.5,779.5,439.3,997.8,840.1,1006.8000000000001,608.3,608.3,767.6999999999999,724.0999999999999,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_61,2,2,388.0,464.7,319.8,319.8,780.5,780.5,440.0,1007.4,839.2,1003.5,612.0,612.0,769.8000000000001,726.2,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_62,2,1,328.40000000000003,438.6,256.4,256.4,762.8,762.8,377.2,805.6999999999999,626.9,955.1999999999999,561.5,561.5,703.0,758.0,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_62,2,2,328.7,441.0,252.89999999999998,252.89999999999998,760.3,760.3,378.1,806.5,628.0,952.4,560.7,560.7,704.5,752.3000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_63,2,1,330.5,425.6,257.8,257.8,734.2,734.2,373.9,854.0,695.3,952.9000000000001,560.5,560.5,699.8000000000001,710.1999999999999,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_63,2,2,334.09999999999997,425.5,261.0,261.0,730.0,730.0,380.6,849.7,671.4,947.6,567.8,567.8,683.3,717.9000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_64,2,1,393.2,486.5,350.3,350.3,822.6,822.6,465.7,1123.5,968.4000000000001,1086.3,652.8,652.8,820.6,762.3000000000001,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_64,2,2,394.0,484.79999999999995,346.70000000000005,346.70000000000005,825.1,825.1,463.6,1103.6,969.2,1090.4,654.2,654.2,823.7,762.8,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_65,2,1,335.5,422.5,312.0,312.0,755.1,755.1,399.4,988.9,826.7,1068.8,630.5,630.5,740.6999999999999,711.9,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_65,2,2,336.0,424.4,312.5,312.5,751.9,751.9,400.4,979.2,814.3000000000001,1074.4,633.9,633.9,742.9000000000001,708.9,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_66,2,1,390.5,469.3,325.4,325.4,776.5999999999999,776.5999999999999,433.0,1006.7,847.0999999999999,1012.9000000000001,625.4,625.4,796.8000000000001,735.6,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_66,2,2,388.9,466.9,324.09999999999997,324.09999999999997,777.0999999999999,777.0999999999999,431.5,1012.6999999999999,842.3000000000001,1010.3,623.3,623.3,792.6999999999999,736.1,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_67,2,1,383.29999999999995,459.6,295.3,295.3,744.9,744.9,417.1,929.5999999999999,760.5,943.0,564.9,564.9,725.0,705.6,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_67,2,2,384.7,451.5,301.4,301.4,739.5,739.5,414.7,943.9,755.3,934.8000000000001,574.2,574.2,741.8000000000001,705.6,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_68,2,1,338.29999999999995,432.1,269.6,269.6,779.9,779.9,395.4,999.9,837.8,974.5999999999999,540.2,540.2,717.4,755.6999999999999,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_68,2,2,338.2,432.70000000000005,275.4,275.4,771.3,771.3,397.2,979.8000000000001,803.8,988.0,559.7,559.7,714.5999999999999,750.1999999999999,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_69,2,1,334.7,423.8,292.0,292.0,739.4,739.4,388.1,945.6,797.8,1038.7,608.0,608.0,733.5,683.9,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_69,2,2,334.0,424.3,296.2,296.2,739.0,739.0,388.6,945.0,794.7,1039.5,609.0,609.0,728.7,685.1,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_70,2,1,404.0,518.6999999999999,383.2,383.2,914.3000000000001,914.3000000000001,502.1,1275.4,1253.1,1204.8,723.1,723.1,968.8,865.9000000000001,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_70,2,2,403.8,513.4000000000001,384.09999999999997,384.09999999999997,917.6,917.6,501.4,1265.9,1255.6,1208.8,732.9000000000001,732.9000000000001,980.5,869.7,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_71,2,1,345.09999999999997,444.09999999999997,383.1,383.1,785.3,785.3,437.29999999999995,1253.7,1131.3,1320.0,766.4,766.4,897.5,687.8,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_71,2,2,340.3,444.7,382.1,382.1,774.7,774.7,431.9,1212.3,1076.7,1310.8000000000002,776.5,776.5,884.2,685.9000000000001,Female
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_72,2,1,381.70000000000005,470.6,292.4,292.4,841.3,841.3,429.5,911.9,811.1,975.3,580.5,580.5,772.0,823.8,Male
3DLOOK,3DLOOK,3DLOOK,20200622,IEEEP2_72,2,2,381.2,467.70000000000005,293.9,293.9,836.5999999999999,836.5999999999999,428.2,915.4000000000001,798.1999999999999,968.0,580.1,580.1,767.0,823.5,Male
